Review,Star Rating
"What words can describe such a great film as this . Limitless yet I only need one to compare this film to da Vinci's Monalisa, with such art that the generations to come will still be talking about this film , dissecting it to see what worked for many of us cinema bugs..Tim Robbins' greatest role is here in this film , unsurpassed and for Morgan Freeman , the thunder who never strikes twice at the same place , it is also here. What will you do if you were convicted of a crime you did not commit ask yourself ? I for one, most likely would not have survived as long as Jake and the bird, or any of the wayward pack , yeah boy, do we admire them for their tenacity against the abusive guards, and please remember that this film is set on an era where the inmates and the internal guvs are not as thuggish like it is now for the last 25 years and so, maybe if retold in the modern settings no one would have survived , escaped , got pardoned and let alone rebuild their lives. It is as touching as it can be , as marvelous as real gold in your hands and as clever as you would like it to be. Definitely in my to watch again and again list.",9
"A movie without heroine, love and special effects. A movie that many college teachers like to show to their students is also a movie that you can never get tired of watching. It tells a pure but difficult story, a redemption in exchange for freedom. It is also a kind of support of faith. This movie makes a lot of people grow up and encourages a lot of growth paths.",9
"This is my perception of the entire film. As long as people exist in society, they will inevitably encounter the impact of this environment. Of course, there are good and bad, but these are not the content we want to entangle. What really should be done is that no matter what, you and I will not be the former self.",10
"The story of a group of prisoners, one of which has been wrongly imprisoned for the murder of his wife & the man she's been having an affair with.He starts off by getting bullied by the prison thugs but that soon ends after he gets a job helping the prison guards & warden with their tax returns & other financial things.He then comes across a fellow prisoner who confesses to him that he knows the guy who really killed his wife & her lover & so he then confides in the warden for help finding the real killer but the warden refuses & confronts the prisoner who confessed with grave consequences.The main character then realises the only person that's going to help him is himself so he completes an escape plan he's been working on all along with a view to meeting up with his best friend should he ever be released.A great film that's well worth watching if you haven't seen it already, great storyline with great characters!",8
"One of the best movies ever made. The ending truly is something most people love about this one, me included.",10
"Still wondering! It's been past 2 weeks of watching this movie and I am still wondering, collecting scenes, dialogues of this movie. This is how this movie is going to impact you.
Gun in your hand, all evidence point you and you are declared a murderer but within you know you have not actually committed it. Law see evidence and you, Andy is behind bars of Shawshank, a prison. Your all freedom is within the bars now. An intelligent banker, Andy goes through all trouble in Shawshank. But you are unusual, you will think on how you can be free again, whereas your other mates think of living or dying in prison. A good man Andy the convicted starts his journey in jail, writing to government for fund to improve library in jail. Brings a different transformation in jail by educating uneducated. Tiredlessly writing to US Govt for more fund, impressing the warden of jail by filing tax return, advising on taxation, expenses and even children education. Helps the jail Warden and Jailor make millions by creating a false person with id in case FBI or other interrogates the money stuff. There he meets his friend Red. Red is a changed man now in jail but still get rejected by the jail authority due to political reasons. New prisoner keep coming to jail. Andy spent 19 years. One night Andy, the banker comes to know from a young prisoner that another man actually murdered his wife for whom he is on life imprisonment. Andy, the banker earlier now a prisoner appeals to Warden of jail for a trial. Warden is a corrupted person who made millions due to Andy who advised him on taxation to all money related stuff inside jail. Warden murders the young boy in fear for that the young boy will tell the truth that Andy is innocent and Andy would get freed. Warden locks Andy in a small cage as punishment. After 2 months almost living in small cage inside the jail, Andy decides whether to live life or die life in jail. That night was a dark one. It was storm and Andy got rope. Red had doubt whether Andy would suicide. The next day Warden and Jailor all together were greatly surprised to find no one in Andy's cell. How did he run from the jail? He used that imaginary person name outside whom he created while filing taxation of the jail. Andy transferred money to that imaginary person account and became that person in real after escape from Shawshank jail. Warden could not save himself since the papers were taken by Andy before his escape from Shawshank. Warden could not hide his corruption and shoot himself when caught by American police. Red later got released because he suffered what he did by spending, learning discipline in jail for about 30 years. You spend 30 to 40 years and come out of prison you find the world has changed. Some prisoners even commit suicide who later cannot take up to busy world outside. Andy tells Red if he would be freed someday he must visit a place where Andy and his wife made love. Those were Andy's best times with his love. Red travels to Texas in search of that village a place near Oak tree, finds cash money and tickets. Then Red travels to the place Andy mentioned he would be if he is free from jail .... somewhere in Mexico. Red remember the place name and finally travels to find Andy with the new name and identity looking after boats in an island.",10
"Fantastic from start to finish. Quite possibly the best movie I've ever seen, every aspect of it is perfect. Never loses its magic even after rewatching it. Fully deserving of its reputation as a masterpiece of cinema.",10
This movie will go down as one of the greats. A work of art in it's genre.,9
This movie is horrible compared to great movies like casper. Any one reading this would be better off not watching it and instead watching spider man 3,10
"I remember when I discovered this website now 20 years ago (Good Gravy where does time go?) I was surprised this was rated the #1 of all time. Still is to this day on this site. I thought it was a good movie but not my favorite ever. I don't even think it won any Oscars... though not that necessarily is saying much especially today.What I took then and still do from watching the movie is hope. For anyone dealing with a bad job, marriage, friendship, or just a bad situation.",10
"-Great story.
-Great characters and casting.
-Great dialogue.
-Great music.
-Never got boring.
-Very clever and uplifting message about hope.-I can't think of any bad things about it except maybe the length but it's chock full-o-fun.",9
"And what a way to say it! Until this one, I have never before rated a movie 10. It is by all accounts the best movie I have ever seen. Frankly I felt a little bit bored by the story but suddenly it was as if the story had taken a turn and everything fell into place. The first two thirds of the movie started making perfect sense. Then it takes another turn, perfectly underlined by Morgan Freeman's marvellously confused expression being questioned by the warden. From this part on the movie is a bit more ordinary but still a beautiful drama.The Marriage of Figaro has gotten new meaning.",9
"A good film that says about friendship & hope. I would give it a rating of 8.5/10 and its worthy to get an IMDB rating of 8.4 to 8.8 but not at all 9.3/10.I will recommend y'all who are reading this review to see this movie atleast once in your lifetime. Screenplay is also good. Acting by Tim Robbins and Morgan Freeman was at the best.So, my rating: 8/10",7
The Shawshank Redemption is an adaptation of the Stephen King novella Rita and Shawshank Redemption.,9
"If you didn't select the film, then you have lived in vain",1
"An emotional , poignant , life like drama that shows how dreadful prison life is. Not only dealing with the awful inmates , the cruel guards who treat inmates like worthless muck , the boredom and hollowness of each day but also the fact that one can get used to them all and learn to love his shackles cause that's the only thing he still has left.Throughout all this is Andy Dufresne , the uncageable bird , who always put on a brave front and kept fighting for 2 decades straight. This man served as a beacon of hope to his long time friend 'Red' who's slowly getting institutionalized and attached to the hell hole he lives in. Andy goes through a lot of agony since the start and tries to make life easier for himself by befriending his fellow inmates and the prison's authorities which eventually backfires and rubs salt on his already flaming wound. But all through this , he bear the brunt and looked on the bright side of his life ( the secret he had been keeping covered with a picture of some cupcake ) and this positive and rebellious nature of his , inspired all the prisoners around him and at last saved his friend's life at the toughest period of his life.Andy had hope , he always had hope and he gave his hopeless friend hope. That's the the entire message of the movie squeezed into one sentence.All in all , The Shawshank redemption told a very gripping story with incredible performance from the the entire cast ( even the supporting ones who show up for just one scene ) , great background music that's in perfect parallel to the action happening on screen and gorgeous shots throughout.""In 1966, Andy Dufresne escaped from Shawshank prison.""
A triumphant line that stayed and will stay stuck in my head for years to come.",10
What can I say about this that hasn't already been said... Maybe the greatest movie ever?,8
"This inspiring story is interwoven with a soundtrack which invokes every emotion, from haunting and chilling, to stirring and beautiful. When you go to see a movie and it touches you with its poetry, music, and its atmosphere, and leaves you with a sense of victorious satisfaction, it is a triumph.
All the characters were believable and had depth, and none of the scenes were dramatic, but there was tension throughout the film",9
"First of all, as I said above, the film depicts some timeless themes. As long as someone exists, as long as people still exist in the social structure in the form of independent individuals, then these themes will never be outdated and will always be worth pondering and discussing.
Moreover, the film was completed in the 1990s, and the old shooting and performance techniques were completely eliminated at the time. So there is no ubiquitous deliberate and artificial in the old movie. It looks natural and convincing as a whole - although it must obviously be classified as a romantic genre.",10
One of the best movies l've ever seen.Highly recommended !,9
"For a movie about a subject as broad and powerful as prison, this movie felt decidedly flat;  there were ""bad"" guys and ""good"" guys and no-one in between.  It follows a familiar trajectory and in my opinion, does not achieve anythign new on the cinematic or storytelling front.  The sotry itself?  Well, its simple feel-good melodrama.  As hard as this might be to imagine, life in the prison is idealized.  It's a stereotypical American story of righteous triumph that does little to stir emotions or provoke thought.",9
"Okay, couldn't Morgan Freeman have at least TIED with Tom Hanks for that Best Actor Oscar?  This film works on so many levels.  Freedom,  innocence, aging, prejudice, masculinity.  My only ""but"" is this:  Having seen the television show 'OZ,' it seems that in prison the lines of good and bad, friend or foe, are very blurred.  In this movie, they seem a little too cut-and-dry.  Other than that, I can't think of a single other critique, nor can I come up with any other words to do it justice.  If I had to pick from either this film or ""The Godfather"" only, it'd be this, hands down!",10
"Well pure plain movie.
Boring
Dull
No story at all.
Plz I request all to rate 1 🌟 to movie so others don't waste their time by influence by wrong rating.",8
I can watch this film a hundred times and still enjoy it. Morgan Freeman is one of my favorite actors. And this must be his best roll ever. I thought Tim Robbins was definitely at his best in this film. All the prison guards and inmates were really believable. The story captures you from the beginning and doesn't let go until the final credits are rolled. This is the kind of film that make you think of how many inequities must exist in our prison system that no one ever hears about. Of all the the movies of this type the Shawshank Redemtion brings to light how good and evil can exist in every situation. And that nothing is black and white. But until it effect you its out of sight and out of mind.,10
"What can you say that others haven't said about this film? (I notice there are 200 pages of comments). I'll try this: It is, quite simply, the best movie ever made. I have never seen a list of best films that didn't include it, and don't expect to until I'm very old.You can't go far wrong with great actors in a great story; add in great direction and great cinematography, and you have a classic. For me to say that a movie is better than 'Casablanca' is quite something, but this is it. There aren't many films that have had their titles changed either, but down the years this one has simply become known as ""Shawshank"".Just a final note to mention James Whitmore, often overlooked in all the praise that has been heaped on the other leads. How he didn't win a gong for his portrayal of the prison librarian I will never know. Yet another inexplicable miss by the Academy.",9
One of my favorite movies. It truly leaves you thinking for weeks after watching this absolutely amazing movie. This movie is great since the very beginning.,8
"*) K reviews *) ( ( This movie is simply astonishing. Must watch movie in a lifetime. The work of Morgan Freeman is the most brilliant from my views. But all The credit and magic is goes to the Amazing Director of the Movie, I also Watched his movie 'The Green Mile' Which is simply amazing like this one but still it is not interesting or emotional like the Shawshank.In the end Shawshank movie i was simply full of emotions in my life for the first time by watching a movie . Otherwise i did int think so that some Movie or Actor or Director can make me so soft hear-ted. Well For the movie, just amazing . You will not regret after watching this movie.Oh my Advice, Watch it in on the Big screen with headphones on and no disturbance at all , then you will realize how good is the Shawshank Redemption.",10
"I watched ""The Shawshank Redemption"" last night with my husband, partly to see what the fuss was all about. I found it a well made moving film, but a little too sentimental. Red's character was complex. He was very noble (well, he is played by Morgan Freeman) but he was in prison for being a murderer, and the speech he made to the parole board at the end of the film showed his dilemmas and the darker side of his personality. Andy was complex too as the other prisoners saw. I thought the characters were too clichéd in the way that the warden and the guards were bad, the prisoners were good, except for a group of prisoners (the Sisters) who were bad. Aside from Andy and Red, the characters fit clearly on one side of the good/bad divide. I would have liked to see more sides of their personalities. The film delivers some surprises by the end: it was wonderful not to have any inkling of Andy's escape, his plans for revenge, or his gift to Red, providing Red with his freedom. The script develops the story skillfully and makes the audience care deeply about the prisoners, not just Andy and Red. I would have liked to know what happened to the prisoners after the corrupt warden and the bullying guards were arrested. ""The Shawshank Redemption"" tells a powerful story well, but it would have an even more powerful punch if it allowed more time to discover the prisoners' inner natures: the darker tone of the ""fishing"" scenes at the start really isn't returned to. I loved Banks' pet crow and the nod to ""Birdman of Alcatraz"". That film was a strong portrait of both the Birdman and the experience of being in a prison. Ultimately, I didn't feel that ""The Shawshank Redemption"" gives a picture of what it's like to be a prisoner locked away in a corrupt institution for decades. For one thing, I can't see an entire population of a prison reacting to Mozart on the loudspeaker with awe: surely there must have been more prisoners who prefer Hank Williams.",9
"I've seen this movie only once, and I think that's the main reason why I like this movie very much.  I have not been able to forget it.  I has remained in my mind ever since I saw it.  When I saw this movie, it made a tremendous impact on me.  This is a beautiful movie about triumph and the power of friendship.  Among other things, this movie contains terrific performances.  Perhaps the best performance is that of the great Morgan Freeman, as a prison inmate.  And of course, Tim Robbins also shines, playing the lead character.  There are so many memorable scenes in this movie.  One particular scene that stands out is the moment when Robbins' character breaks free, and you see him standing in the rain, shirtless and with his arms stretched out.  But what is the most memorable scene is the ending--a fitting ending to this touching and haunting story.  If you haven't seen this movie, definitely do so. This movie is so powerful that you only need to see once for it to move you.  This movie is definitely one of the best movies ever.",10
"The Shawshank Redemption is arguably the finest work from Morgan Freeman, and up-holds as one of my favourite ""prison"" movies. A movie that walked out with zero Oscars in the 1994 Academy Awards and to earn it's place on top of the two-fifty, it's very impressive. They're some very memorable quotes, characters, stages and scenes in this movie that'll never be forgotten. It shows the value of friend-ship, a accurate display of what prison is like and very good acting. The thought of The Shawshank Redemption not winning an Oscar for its acting, writing or whatever is way beyond me. The Shawshank Redemption in my eyes is no solid masterpiece, but the hate and bash it gets feels totally unacceptable. A very solid movie with a suitable duration and some powerfully moving emotional scenes. One for everyone to see.",10
"Shawshank is unique in the genre and unlocked a new potential for movie makers to break the inherent confines of a prison picture. So why is Shawshank so popular and tops many best movie lists? Not hard to figure out. The entertainment value is high and our empathy is heightened for Andy and Red. It is deeper than most films; about continuity in a lifetime, based on friendship and hope. Interesting that although the hero of the film is the convicted former banker Andy Dufresne (Tim Robbins), the action is never seen from his point of view. We move, permanently, to a point of view representing the prison population and particularly Ellis 'Red' Redding (Morgan Freeman). From Andy's arrival on the prison bus to the film's end, we see only how others see him - Red, who becomes his best friend, Brooks the old librarian, the corrupt Warden Norton, guards and prisoners. Red is our surrogate. He's the one we identify with, and the redemption, when it comes, is Red's. We've been shown by Andy's example that you have to keep true to yourself, not lose hope, bide your time, set a quiet example and look for your chance. ""I guess it comes down to a simple choice, really,"" he tells Red. ""Get busy livin' or get busy dyin'.""",10
"The Shawshank Redemption is a really good movie, great written with a great story, a good cast and all in all a very good ""harmony"". But in my opinion it isn't the best movie ever made and there are some movies I rather put on Number 1 of the IMDb Top 250 List. Top 10 for sure, but not the best film I have ever seen in my life...",10
"""The Shawshank Redemption"" is the greatest piece of filmmaking in the history of cinema; it is the best story ever manifested on film. The way the characters remarkably draw you in to all of their beautiful idiosyncrasies is something to behold. This 1994 masterpiece evokes the entire emotional spectrum out of you throughout its totality. Morgan Freeman got the nomination he deserved but Tim Robbins not receiving one is a shame. Everybody in the world has to watch this movie at least once in their lives. From the beautiful cinematography, screenplay, and story to just its overall cinematic perfection; ""The Shawshank Redemption"" is the gem of gems.",10
This move was released in earlier 90s and still gives you a lot of inspirational prospects!,10
"This is without any doubt one of the greatest movies of all time. The best prison movie ever that's for sure ! I can't believe it hadn't received any oscar ...Morgan Freeman's narration is really lovely , character development and the friendship between a white man and a black man not forgetting the fact that andy is inocent make the ending very emotional and successful because it touches everyone's soul",9
"Fear makes you a prisoner, hope makes you a freeman.",10
"After watching this film, I think good faith is important. When others don't believe him, he still doesn't give in. Still have a good yearning for life. Do what you want to be, such as the title of the film also redeem the people around him",10
"The relentless pursuit of freedom is my perception of the whole film. People, as long as they exist in society, will inevitably encounter the impact of this environment. There are good and bad things, but that's not what we're going to struggle with. Really should go to pinch, is that no matter how, you and I will not be the previous self.",8
"just read the title. Tough I think it's a pretty decent movie (but not as good as the Stephen King's novel) i just can't understand why it should deserve to be ahead of everyone else in the top 250 (with the exception of the godfather). To be honest i don't even really think it should be in the top 250. Yeah, I know you Americans love the happy-ending Vaseline-flavored subtly homosexual jail movies, but all this hype it's too much anyway. Come on, this can't be better than Welles, Kubrick, Kurosawa or Scorsese (or not even Carpenter and Fulci in my humble opinion) So I give it a 1/10. This is not a critical valuation of the movie. This is a political statement.",10
"Great movie but number 2 all time?  Get real.  Morgan Freeman is great, Tim Robbins is at his pinnacle and the screenplay keeps things interesting throughout.  At times the direction is a bit klunky, and not all of the supporting characters are believable.  It certainly deserves a place in the 100 top movies, but not in the top 50.",9
"A DVD to own because you could watch it several times. Inspirational with relatable characters to root for, who wouldn't love this legendary drama with this talented cast!!",9
"So for a great movie i provide you with a simple and short review. This is a film worth a watch with amazing story-line, drama and performance. Morgan Freeman made it up as a cast.But i can not say that this is a best or even a better movie at all. It is a usually movie with a catchy, just and simple plot. This film is equipped with nice and beautiful plus emotional and interesting plot with amazing direction. So this is a movie that appeals nearly everyone, and that is why it is so over-rated but that should not mean it is a all time best movie. It is a simple and honest movie which is great but yes over-rated.",10
"Such an amazing film Shawshank encompasses, it will show how men can be hopeful and and dreams can became true. And what is so great about the movie is that it moves you. Even though the circumstances between the characters and the viewers are quite different, you don't feel that far removed from what the characters are going through.",8
"There is no denying that film is tough to watch, because it is. It showcases the horrible injustices of the American Justice System. However, it is more than this. It is a character-driven film that emphasises how the everyday individual man can respond to imprisonment.Nowhere is this better explored than in the character of Brooks Hatlen. SPOILERSSeeing him become institutionalised and becoming terrified of the world that he has been released into was absolutely heart-breaking. It is a complete tragedy when he kills himself.The Shawshank Redemption is a story about redemption, a story about forgiveness, a story about justice. Watch this film! You will not regret it.Read my full review for more: http://goo.gl/3A30Bu",9
"This is a wonderful movie, thanks to Tim Robbins. His role as Andy Dufresne is just amazing! I usually don't watch prison films but this one just pulls you in and doesnt let go until the end. Morgan Freeman is very good in this but I still think it was Robbins that clinched it as a top rated movie. I can't believe horror writer Stephen King came up with the story for this. What an amazing man! Now I see why they had to slip Rita Hayworth into the movie. I wonder how she'd respond to Morgan's little comment about her when they were watching ""Gilda""? :-) If you havent seen this film, please do ASAP.. it's worth it!",9
"I am neither a Stephen King nor a prison movie fan, so had not bothered to watch this film until recently... That was my loss. Shawshank Redemption, like all great movies, falls into no category. It defines its own space. It is an incredible story woven across time and between two characters. It is about Spirit and Justice. And friendship.Morgan Freeman and Tim Robbins should have shared Best Actor Oscars for this film. I hate to admit it, but Stephen King has talent.",10
I have seen this movie 1o times. Great Movie to Watch!,10
"The Shawshank Redemption (9/10):
Brilliantly written and amazing acting by Tim Robbins. He was living on a single thing i.e. HOPE! Never ever lost his calm:o
My favorite dialogues :
1 . Hope is a good thing, maybe the best of things, and no good thing ever dies
2. Get Busy Living or Get Busy dying.",10
"Interpretation, spoilers: Brooks represents complete complacency with life, so much so that any disturbance causes anxiety and suicidal ideation. Red also, for a time, represents this complacency. This movie is not simply a prison story, its message is generalized to mankind in general and it can be assumed that this complacency also represents modern man's need for routine - to the detriment of authentic living. It takes an unjustly imprisoned man, Andy, to demonstrate to Red the life-or-death importance of hope and the freedom allowed by hope. As shown, hope entails slight fear because it necessarily interferes with order in life. Andy illustrates that this fear is a part of living, and renunciation from it results in an ingenuine sort of living. Red soon realizes - given the rock hammer, the poster, and the mexico plans - that Andy had never given up his hope despite 19 years in prison. Hope and a sense of freedom and allowed even in prison, but not to all (music scene). For Red, it takes an actual physical freedom to live with a sense of hope. Andy, by exuding auras of hope from the beginning - though he would be expected to despair the most given his innocence - helps Red reach an epiphany of sorts; certainty and hope are mutually exclusive, and hope is always to be preferred. The Brook's path is shirked, and Red chooses life in all of its confusion, because true hope is omnipotent.",10
"I have watched this movie countless times and I can't just get enough of it. I highly recommend the movie. If you have watched Prison Break, make sure to watch Shawshank Redemption.",10
"An intelligent, resourceful man survives in a brutal prison during the 1950's and 60's. Emphasis on character development rather than enviroment place this film ahead of others in this genre.  A fine example of the triumph-of-human-spirit-over-adversity theme. (Rating: A)",7
"A unique story. Must Watch
I really loved the movie💯",9
"Full of american cliche,still enjoyable film.
Tim Robbins whom i find inappropriate for the role,
has geology,economic,literature,building,digging,
James bond,music,travel qualities and knowledge.",10
"As a super movie fan, I don't why I only watch this all the time high rated movie after 25 years. Anyway, the movie is heavy and the play is also a legend. With 20+ years going, more and more movie fans praised it as a fine god work which is well-deserved!It becomes undoubtedly the classic in the classics. ""Dark Moon High Flying, as one of Chinese translations title, and I would say it can well explain everything. 20 years of hard work is just for freedom, a must-see inspiring movie for everyone.",10
This movie is just brilliant no other words needed,9
"Complete void of spoilers herein, only read on if you like ridiculous praise of a movie on a mammoth scale.I just watched The Shawshank Redemption for the second time, and for the second time it took my breath away. There is just no real word to describe the extraordinary piece of cinema that has been created here.It tells the story of wrongly accused murderer, Andy Dufresne (Tim Robbins), and his story of survival inside a maximum security prison, aided by his friendship with 'the only guilty man inside Shawshank', Ellis 'Red' Reddings (Morgan Freeman). Along the way it branches into at least six different side stories that, halfway through the movie, while still entertained, one wonders what they have to do with the plot. The answer is everything, as becomes apparent by the end.I won't bore you with details of the individual craftsmanship that went into this movie, but I will advise anyone who has not seen it to see it, and as soon as possible. Keep watching until the end, and there is no possible way you can be disappointed. It is absolutely masterly directed by Frank Darabont, and while I thought that his other Stephen King-based film, The Green Mile, was fairly slow and self-indulgent, this isn't. It is drawn out and long, but absolutely impeccable and amazingly inspirational. It delivers the message that even in the face of abject adversity, hope will always prevail. This message was recently hammed up quite terribly in ""The Two Towers"", but in The Shawshank Redemption, just one very simple quote sums it up: ""Hope is a good thing. Possibly the best thing. And no good thing ever dies""This is one for the ages. I cannot imagine that the uplifting effect of this movie will ever die. There is no possible way it could be better. The only possible reason I can think of for not liking or being inspired by this movie is that you just don't want to. There are no two ways about it. Even after nine years, this holds strong as an absolute masterpiece of film-making, and a staggering achievement. Five stars out of five.",8
"This is one of those movies every man should see before they die. I love this movie. The acting, the direction, etc. But the ending is one of the most vindicating and the most satisfying I've ever seen. Pure excellence.",9
"I watched this movie last night to remind myself how magnificent this movie was and will always be. This movie is very powerful, emotional, witty, noteworthy and magical at the ending. It tells a story about freedom and justice and I loved the Morgan Freeman's narration and what's crazy about that is I heard that Morgan narrated the whole movie before a frame was ever put. That's just a fun fact and tells everything about this movie. This is one of those movies that everyone will talk about and remember for the next Century till Infinity. Easily one of the greatest films of all time having one of the greatest actors ever in Morgan Freeman. Him and Tim Robbins's performance will always be legendary.",9
"The film is instructive, makes you appreciate everything you have, you have to think a lot in the process. Such films are very well remembered the first time and you want to watch them periodically. With each viewing it becomes more and more interesting. If anyone else has not watched this movie, then I highly recommend watching it. I myself will review it until retirement, that's absolutely for sure!Especially, even briefly, I will not talk about what this film is about, everything is clear from the title. Just take the time and see. I wish everyone a great mood and as many good pictures as possible! Thank you for attention))",10
Review (1~5)#Content: Script 5 | Acting 5 | Cinematography 5 | Film Editing 5#Visual: Costume Design 3 | Makeup & Hairstyling 4 | Scenic Design 4 | Lighting 4 | Visual Effects n/a#Sound: Score & Soundtracks 5 | Sound Editing & Mixing 4#Overall (1~10): 10,8
"Shawshank Redemption is a simple but amazing film with an everlasting message.
Although there's no action or special effects, this movie keeps you interested from the beginning to the end. You have friendships, difficulties, dreams and most importantly: you have hopes. All that Shawshank Redemption is about is ETERNAL HOPE! And I think this theme is what makes this movie so special. Not only you find something relatable (even though the circumstances that the characters are in probably have nothing to do with you), but you think about the message, about the movie. And after you watch it you feel motivated, even grateful for what you have. You feel hope. And that's exactly how you should feel because as the movie says ""Hope is a good thing, maybe the best of things, and no good thing ever dies.""",10
"I was feeling a little discouraged the other day so I decided to put ""Old Faithful"" in the DVD player. Sure enough, after watching it--for who knows how many times--I felt inspired again. This movie is the best movie I've ever seen and maybe the best ever made. It's for anyone who needs to understand the power of hope--which means it's for everyone everywhere. I'm so proud it is the top movie on IMDb's Top 250, it sooo deserves it. I'm so glad it has touched others the way it touched me. If you haven't seen it--first of all, what planet are you on? lol--but seriously, go rent it. This is a movie that can change a life. If it doesn't do something to your insides, you probably don't have a pulse. I'm so grateful to Stephen King for writing it and to Tim Robbins and Morgan Freeman and the director and others for making it such a classic film. THIS is what movie-making was supposed to be.",9
Hello. My name is Mahmut Karadag. I live in turkey. I watched this movie about 2 years ago and l watched it 3 or 4 times in total and it is always the first among the best movies l have seen in my life. My friends know that l am a fan of Andy Dufresne . My comments about the movie can be said to be l very influenced by its story and music. And the scene that I am most impressed with is the scene where Andy locks the prison attendant in the toilet and then makes the whole prison listen to The Marriage Of Figaro. I said I was very impressed by the movie and it was a masterpiece that everyone should watch. Thank you for reading. Take care of yourself.,6
"I have made a point of watching IMDb Top 250 Movies for quite some time. Wasn't aware of such a list, until I stumbled across IMDb & realised I had seen all of Top 50 (Almost) while some movies remaining. But, I see why Shawshank Redemption is #1.Writing review about the movie would be an injustice. The movie shows Human Relationship at its core, when opened to its core upon extreme adversaries. Watch this movie, not because it's #1 in IMDb Rating but because the 240 minutes would be the moments to reflect your whole life on.",10
"Overall, this is one of the finest films I've ever seen. Frank Darabont's masterful screenplay rendering of Stephen King's marginal novella brought every possible human emotion into play. And, every actor in the film did a superb job of translating this fiction into a believable reality.On a scale from 1 to 100, I'd rate this movie a solid 99. Only one thing was lacking in the film to raise that score to 100 ... but this is just a personal thing.POSSIBLE SPOILERS FOLLOWS:During his time in prison, Andy Dufresne learns the identity of the man who killed his wife - a man named Elmo Blatch. And, he learns enough information about Blatch to render him ""trackable"" by an investigator. If 2 brief scenes had been added to the film, I'd have rated it a perfect film:ADDED SCENE #1 - Shortly before his escape, Andy is seen talking to another inmate who gives him contact info for a person on the outside who does contract murder.ADDED SCENE #2 - Shortly before Red's release from prison, we see him reading a newspaper story on the murder of an ex-con named Elmo Blatch.Between the time of Andy's escape and Red's release, there would have been ample time for Andy to hire a private eye to track down Blatch and, afterward, hire a contract killer to kill him. Had I been Andy, I'd not have felt truly free of the suffering I'd endured in prison unless I knew the real killer got his just due. What Andy did to the Warden and Hadley is all well and good. But Blatch's death would settle all scores once and for all.",10
"Unfortunately I did not get to see this film in the theaters.  When this film was released in 1994 I had grown tired of the ""prison"" movie.  I had already seen TANGO & CASH (T&C) and LOCK UP (LU) both of these films starred Sylvester Stallone.  I had also seen Death Warrant (DW) with Jean Claude Van Damme and figured that this would just be another run of them mill movie about a guy wrongfully imprisoned.  Eventually I rented this film and boy was I wrong!  Unlike the earlier mentioned films this was not an action flick but an emotional story about the hardships of prison life and the struggle an inmate encounters trying to maintain hope of eventually leaving the prison.  I so enjoyed this movie that I obtained the original novel and found that while there are some changes to the story they are relatively minor and do not detract from the theme of the story.  In my review I will compare the book to the film.  Spoilers may be present in the review.1.  In the book Andy Dufresne is in jail until 1975.  In the movie he is only in jail until 1967.2.  In the book Andy's poster at the time of his departure is one of Linda Ronstadt.  In the movie it is Raquel Welch.3.  In the book Andy served time under several wardens and head guards.  In the movie Warden Norton was in office for Andy's entire prison stay as was the head guard Byron Hadley.  Actually in the book Byron Hadley was the head guard when Andy arrived in Shawshank and had retired by the time Norton became warden.  4.  In the book Red is describe as Irish and although no reference is made to his race I assumed he was white.  In the movie Red is black being portrayed by Morgan Freeman, and the character Red indicates that he is Irish.  While this does not contradict the book I think by making Red an African American it differed from most readers conception of Red.  However, Morgan Freeman did such a fine job in the role of Red it is impossible for me to think of anyone else in that role.5.  In the book Andy, with help from a friend in the outside world, invests all his money prior to his arrest under a false identity so that when he leaves Shawshank he has money to start over with.  In the movie Andy departs with Warden Norton's ill gotten gains to start his new life.6.  In the book no warden commits suicide and no prisoner is killed after the warden stages a fake escape attempt.  Both these acts occur in the move.There are other small differences between the movie and the book but none that alter the overall story.  I would suggest to all that this story is worth reading and watching.  There is a reason that it is ranked so high in IMDB's ranking chart.  Just a bit of trivia for Stephen King fans.  The character of Andy Dufresne also has a key cameo role in Stephen King's book APT PUPIL.  It is Andy Dufresne that unknowingly helps escaped Nazi henchman Kurt Dussander set up a life in America.  This occurs while Andy is working at the Maine bank prior to going to Shawshank.",9
Very nice tittle best Very nice tittle best Very nice tittle best,9
"The prision movie is one of those rare genres where more or less every film turns out to be a winner (The Great Escape, Pappilon, Midnight Express), but The Shawshank Redemption of 1994 may well take its place as the best of them all.  Frank Darabont's hugely impressive picture cuts a remarkable balance in paying attention to the harsh realities brutalities of prison life whilst also successfully conveying the power and determination of the human spirit.  Tim Robbins is Andy DeFrans, a banker sent to the maximum security Shawshank prison for life for the alleged murder of his wife and lover, where he strikes up a friendship with the seasoned convict Red (Morgan Freeman).  The film has enjoyed huge popularity and acclaim since its surprisingly passive 1994 release (perhaps due to the attention surronding Forrest Gump) and almost certainly deserves its label as a contemporary classic; few films carry such a magnetic, absorbing and attentive pull.  The result is something that not only ranks as great entertainment but a chance for the viewer themselves to enjoy and appreciate a first-class piece of screenwriting and film-making.",9
"It has such a simple premise and story,but everything is done so perfectly that one cannot stop watching, an extremely masterful movie and practically a must watch of you have any interest in movies.",10
