Review,Rating
"This film is certainly not disposable, it stays with you for a long time after you watch it. I have to say that of all the films I have ever watched this is the most captivating. I remember going to the cinema when it was first out and only choosing it because I had missing the beginning of another picture; how fortunate I was. To see it on the big screen made the full directing and acting quality of this film apparent from the start, this is not lost on the small screen. It truly is a classic and I cannot imagine any other film knocking it off my top spot",10
"Quite possibly. Never before have I seen a film that has satisfied me in every way. The story line is excellent, the acting superb. The way the story fits together is wonderful. I cried tears of joy at the finish, partly because I was so happy for the characters, and partly because I realized I had watched one of the best films ever.",6
This movie is something I wasn't expecting to be really good. Definitely must watch!,7
"The movie is good to watch, the actors are beautiful, the effects are very good,",9
Best Movie ever It has a lot of lesson to learn and it effect me strongly.,7
"A fresh movie for people of all class... In my opinion, it is a classy film for classy people... There are a lot of things that I appreciate about the film.

Such as the acting, direction, screenplay, inspirational vibes and many more... I love the charectors --- Andy, Mr Red, Brooks... This film teaches us There is always hope... A lot of things have shown in this movie such as the emotions of the prisoners, their struggle, stress and many more such as the currupted law and order, currupted police officers, bad condition in every prison and so on... It has a strong villain... It is a film without action and hifi BGM but still it is epic... 10/10 from me.",10
"I have watched this film so many times, it was my first buy when I bought my DVD player. It is the way that Andy triumphs over the system that can't help but put you in a good mood",8
"This film never loses its quality no matter how many times you watch it. When I had access to a DVD player, it was one of the first films I bought.

I have had a bereavement in the family recently and watching this film certainly lifted my spirits.",9
"This movie does really deserve the number one ranking. It just touches your heart and mind and makes to think of the life in a way you've never looked at before. This movie is life and I think everyone should watch it at least once. It can change your perspective toward a lot of serious concepts such as the power of hope, friendship, hardships and how to overcome them, the terrible corruption in political and judgmental systems and so on. This movie is good for all ages and can be fruitful for all tastes, As you can see, it's been a long time since it has been released and yet it is the number one movie.",10
This movie taught me Life is full of hope and people have to keep trusting their skills and knowledge rather than dumb luck.,10
"It deserves to be top. Story, acting, and all stuff is amazing in this movie. One of the best films of the twentieth century. It's a must watch movie.",10
"It's difficult to review a movie made 25 years ago and say there has been nothing better since, but it is true. The storytelling and the production and the acting and the morality and the good guys and the bad guys and the hope it conveys..., But seeing this in 2021 (again) I have to say the praise is justified.

There is just something about Shawshank Redemption.",9
"Don´t get me wrong, it´s a good movie but people saying ""IT´S THE BEST MOVIE IN THE WHOLE WORLD"" haven´t seen many films.",6
Slow burn but it is very interesting. It couldn't have been any more better than this.,10
"The short story blew the movie for me, but it is still my favorite movie of all time.",10
One of the best. Movies i have ever watch The story line and cinematography are perfect.,10
"Nice Movie Dude. You must watch this movie why??? Because you must watch it, i don't want to spoiler, understood..",10
"Why do I want to write the 234th comment on The Shawshank Redemption? I am not sure - almost everything that could be possibly said about it has been said. But like so many other people who wrote comments, I was and am profoundly moved by this simple and eloquent depiction of hope and friendship and redemption.

The only other movie I have ever seen that effects me as strongly is To Kill a Mockingbird. Both movies leave me feeling cleaner for having watched them.

One day there was nothing on TV except things I absolutely would not watch under any circumstance or things that I had seen too many times already. I remembered what she said, so I watched it. I have watched it many many times since then and it gets better with every showing.

I didn't intend to see this movie at all: I do not like prison movies and I don't normally watch them. I work at a branch library and one day as I was checking The Shawshank Redemption out to one of our older patrons, she said to me, ""Whenever I feel down or depressed, I check out this movie and watch it and it always makes me feel better."" At the time, I thought that was very strange.

No action, no special effects - just men in prison uniforms talking to each other.",10
"I love this movie. Hollywood is awesome in movie making in each and everything for their work, editing, acting, vfx and etc. Can Hollywood, usually creating things for entertainment purposes only, create art? To create something of this nature, a director must approach it in a most meticulous manner, due to the delicacy of the process. Such a daunting task requires an extremely capable artist with an undeniable managerial capacity and an acutely developed awareness of each element of art in their films, the most prominent; music, visuals, script, and acting. These elements, each equally important, must succeed independently, yet still form a harmonious union, because this mixture determines the fate of the artist's opus. Though already well known amongst his colleagues for his notable skills at writing and directing, Frank Darabont emerges with his feature film directorial debut, The Shawshank Redemption. Proving himself already a master of the craft, Darabont managed to create one of the most recognizable independent releases in the history of Hollywood. The Shawshank Redemption defines a genre, defies the odds, compels the emotions, and brings an era of artistically influential films back to Hollywood.",10
Great movie to watch. I watched it more than 50 times. Stephen King's best novel into Fabolous movie of all time 🔥🔥🔥,10
"I could watch this movie over and over again and still feel the same way. Hollywood did a great thing making this one, I'm in awe of the display of emotions. It is a little over 2 hours, might i say. I don't usually watch movies that long except for the ones i find interesting. But this one has affected me strongly over the years not that I'm that old tho, i recall the first time i watched this was when i was in high-school. I had to rewatch it again this year 2021 and ought to write a review.",9
This movie has nothing wrong in it with actig directing or cinematography and every person must watch it once in their life time.,10
"I like this movie very much, even the movie was created long time ago, but it's still wonderfull.",10
"Excellent movie, it's entertaining from the beginning to the end, undoubtedly one of the best movies I've seen and will remember. Another standout is the performance of the actors. Without a doubt, this movie is a guarantee of a worthwhile watch.

One of the standout aspects of the film is the exceptional acting by the cast. Every actor delivers a stellar performance, bringing their characters to life with depth and authenticity. Their chemistry on screen is palpable, making the relationships and interactions between them feel genuine and compelling.

The film's soundtrack perfectly complements the on-screen action, heightening emotions and adding an extra layer of intensity to key moments. The music perfectly reflects the mood of each scene, enhancing the storytelling and immersing the audience even further into the movie's world.",9
"This is such a good film, i wish Frank (the director) had adapted more of Kings's material. He's one of the few who could do it properly.",10
"Its a good movie so far, i give rating 10/10 for story line and acting the actor. I recomended you to watch this movie because its amazing. Hope you enjoy it.",9
"Shawshank needs to be watched more than once to fully appreciate it. This is a story that is so disparaging at times you want to cry for the character, its so totally immersing that by the end, you feel everything that they feel and along with the happy ending, is laced the whole tragic waste of life that leaves you feeling sad as well. The film itself is simply the finest piece of film making in history. There are no self-indulgent filming techniques used, no abstract elements to the story and the acting is sincere.

Based on a story by Stephen King, your getting a character driven story that is acted superbly, the part of Red, played by Morgan Freeman could not have been cast any better, he is utterly superb, as is Andy, played by Tim Robbins and the rest of the supporting cast.

If you haven't seen this film, shame on you! You owe it to yourself..",10
"I already seen this movie 4 time, and the file is catching. Very nice movie, have you want make part 2?",8
This is one of the best movie i have seen so far. I haev learned a lot of things from this movie and i will definitely suggest you to watch this once.,10
"If I could give this movie 100 stars I would. I'm an avid movie watcher and if I like movie I'll google it and give it a thumbs up, not this movie though, this is my first movie review. Shawshank Redemption is far and away the best movie I've ever had the pleasure of watching! Throughout the movie I felt happy, sad, frustrated, inspired and about almost any other emotion that I can think of! Thats what movies are about, connecting with your audience and bringing out their emotions for the characters in the movie! From the narration, to the acting, and to the story it's self, all of it was beautifully done. Out of huge respect for the film I don't want to include any spoilers so I'll leave you with this, unless your wife is in labor or your shirt is on fire, stop what you're doing and watch this movie!!",10
"A movie that has been around for a long time, but it's also quite good to watch over and over again, the kind of movie that you can't get bored of watching forever.",10
"The first time seeing this movie, it blew me away due to the performances of every actor. Stephen King's stories require special attention and detail and this production did just that. A must watch for all drama fans and of King's work.",9
"I really heard too many opinions about this movie some says it's overrated others says it's the best movie they have ever seen every side is giving their reasons ,but my view to the movie it's perfect not like it's impossible to make like it again but it's perfect like it's the best thing we have ever done . The movie calls for life anywhere even in jail which wouldn't be the end if you ended up there .",10
"How do you define perfection in a movie? For me it's a combination of direction, script, performances and all the technical aspects of making a film, so that the viewer can be transported elsewhere. This is how I define the Shawshank Redemption. If you haven't seen it, you can be surprised by the end. But even when you see it again and again, it doesn't matter if you already know the end, because the journey is as much (if not more) enjoyable. It's an amazing movie, with great performances from Tim Robbins, Morgan Freeman and all supporting cast. They make you feel happy, and sad, and laugh, and cry. Movies like this don't come very often, and should be enjoyed by all. Very highly recommended!",10
"When I first saw this film I was completely blown away, it was on T.V. late at night and I was recording it after hearing about it, but after it began I couldn't stop watching it, then again the next day. This film can not be viewed by anyone just once, everybodies performance in this film is excellent, most notably the lead characters. direction, writing, just everything is amazing, and the way it makes you feel when the film ends is quite unlike any film I have ever seen, and doubt ever will again. This is a film that EVERYBODY just HAS to see, something that I have been telling all my friends since.

To illustrate how good this film is I was once asked what my favourite films were, I was in a big group of people, in which many walks of life were represented, I mentioned the Shawshank Redemption and every single person there gave out a sigh of appreciation and a slow nod.",10
Beautiful movie and nice story with perfect act and perfect producer every thing in this movie is high and deserve this rates.,10
This is a great film. Super story. I enjoyed this film very much. Love this film.,10
"The Shawshank Redemption doesn't confine itself to a genre; the crime elements are peripheral and there's more humor than one might find in a typical thriller. Instead, The Shawshank Redemption deals in universal themes that almost anyone can relate to and almost anyone can enjoy.",8
Most balanced movie I ever watched. It has every feeling scenes all over the movie. It deserve this rating.,9
There is no such thing as this movie. The way that it makes you care so much about the characters is superb. The script is flawless and the acting is amazing. However if something stands out about this film are the emotions that you feel during this beautiful cinematic journey. In my opinion the greatest movie of all time alongside Forrest Gump.10/10.,10
"This movie is a true masterpiece. The characters depict the best and the worst of human nature. Yet the take home during the last half hour is a non-stop message of hope, love, friendship, emotions, laughter, tears, decisiveness, determination and character. Poetry in images ---what memorable motion pictures are supposed to be.",9
This is Great Movie Agreed 100% No VFX Does This Movie 🔥🔥🔥🔥🔥 Excellent Extremely Satisfied.,9
"It's and will always be my Favorite movie ever. It just can take you to the forever thinking in hope. Just finished watching for the 19th time and still interested about every little detail about the characters, story and everything. It's the kind of movies that really touches you that can make a difference in your way of thinking. all I can tell is that if you are thinking about watching this movie, you have to prepare your snack, buy an HD version, close all the lights and really enjoy. it just makes you curious about freedom for example. some scenes have to be replayed times and times again. I really enjoyed watching the great Morgan Freeman best performance ever. It's really recommended if you are feeling depressed or down. also on of the most thing it's gonna affect you about is the Friendship, Really glad to watch such a great movie.",8
The Shawshank Redemption is one of them collection movies.,10
"Every second was like being glued to the screen, everybit just well thought out and well executed.",10
"Love it!!! What more can I say?! I love the storyline, the ending - not what I expected. Strong and intense performances from Morgan Freeman and Tim Robbins. Shawshank is a classic. Captivating and so moving with so little in the way of action. Morgan Freeman putting in brilliantly scripted, brilliantly acted narrative. A film with many emotions which pulls you in from start to finish. Genius Film making of the highest standard with some standout performances. A impressive, engrossing piece of film-making. Very good performances. Simple story but well told. An altogether truly brilliant film. A very watchable, well shot movie.",9
This movie is one that grips you from the start till the very end. Tim Robbins does a great job keeping the plot interesting and his character constantly evolving in the storyline.,10
"""The Shawshank Redemption"" is my favorite movie. It's based on a story by Stephen King and directed by Frank Darabont. This film has left a deep impact on me.

The story takes place in a prison in New England and revolves around two prisoners, Andy Dufresne (played by Tim Robbins) and Ellis ""Red"" Redding (played by Morgan Freeman). The story unfolds and you will never expect how this is going to end.

The movie also touches on themes that I find relatable as someone from India. It emphasizes hope and friendship. Despite the challenges the characters face, they find a way to hold onto hope and support each other. The movie is based on the key emotional element ""Hope"" as I quote Andy ""Hope is a good thing, maybe the best of things, and no good thing ever dies.""

The performances by the actors are exceptional. Tim Robbins portrays Andy, who's wrongly imprisoned, with a lot of depth. His transformation from vulnerability to strength is inspiring. Morgan Freeman as Red brings wisdom and warmth to the character, and his narration adds an extra layer of connection.

The visuals and cinematography effectively capture the emotions of the characters.

The movie's music, composed by Thomas Newman, complements the story beautifully. I love the opera scene, It made the prisoners feel an inch of freedom, symbol of hope and it gives them something from the outside world to connect to. This shows that the prisoners can connect with things that belong in the outside world.

In conclusion, ""The Shawshank Redemption"" is a timeless masterpiece that has a universal appeal. Its themes, performances, storytelling, and artistic presentation create a memorable movie that continues to stay with me.",10
"The best movie ever is a subjective term.

Deciding on the best movie of all time requires a balance between objectivity and subjective preference, which can be different for industry professionals and general audiences. We took the top 250 movies on IMDb and Metacritic and assigned each movie a score based on the range of scores in the dataset. These equally weighted scores are summed and then normalized to our own Screen Rant score. The result is a rating system that gives equal and fair credit to audiences and critics, resulting in a list that spans the entire history of cinema .

If I had one criterion for choosing the best picture, it would be the emotional criterion. Somehow these movies hit me hard. Movies are the greatest art form of all time, designed to evoke emotion in the audience. It does it best. (If instead you pleaded for dance or music, theater or painting, I would answer that cinema contains all these arts).

There are only two ways to discuss the greatest movies of all time. You either pick your favorite and put it on the mat, or you create a list so extensive you're sure you've covered every nook and cranny of the cinema. That's what we're trying to do here - find the best of the entire movie. The starting point is covered. Romance, natural disaster epic, and thriller are all here too. Bang your fists on the table while yelling ""You can't handle the truth!"" while declaring Citizen Kane the best! Fun (even if you're streaming a movie here), but not as fun as having the whole list at your fingertips.",8
"Excellent story, best cast, you can't ask for better performance!",7
Amazing movie You will watching it over and over Without any felling boring.,10
"Amazing... Great Acting. Prison movies fascinates every one.

This is one of the most fascinating movie ever.",8
Nice movie and really awesome. Plan for make movie again.,10
The most amazing experience to witness onscreen. Best movie of lifetime.❣❤❣ Sometime words are not enough to describe the thing. All I know is that it gave me the hope which I needed.,10
"I am really like this movie, very interesting but I do not understand why this movie number one in all movie lists.",10
"This is one of the best movie of hollywood, top rated movie in the world.

Every one must watch this movie in lifetime.",9
"The 'The Shawshank Redemption' is one of the best film ever made!!!Personally i think it is the number one not far away from other great films.What i love on this film is that it shows how people can reach freedom and happiness even when they are desperate. It shows that there is always a hope and anybody can reach his dream if he believes in himself...When i first watched the movie i was very surprised with the happy ending.I almost cried. I also liked the Morgan Freeman's description that makes the story more attractive. Other things i like on the film is that it 'talks' about life's simple and important values such as friendship , partnership , fellow feelings and simple moments of life enjoy.",8
Best Movies that Every People Can Seen Once . Robbins and freeman and everybody else gives the best performance .,10
"This is the only movie I have ever decided to rate and I watched many, but there is something about this movie that deeply touches my heart and that something is ultimately the underlying theme of the whole movie, which is hope. Many movies leave you scratching your head because of their complexity or what have you or leave your miserable because of how the characters behave or how the movie ends. Rarely does a movie leave you smiling for minutes after it ends, wondering about its brilliancy and, above all, leave you fulfilled and glad that you took your precious time to watch it. This is exactly what this movie is, precious and fulfilling, and as such I believe that it is my duty and good will to rate this movie a well deserved 10/10, for no movie deserves the title of the #1 rated movie on IMDb as much as The Shawshank Redemption, a true masterpiece of a film.",9
"This movie is truly a mind blowing movie. The stoy and cast is amazing, this movie can connect with any viewer and touch your heart and soul in a way like never before.",10
"The prison drama is beyond time. The performances of all the characters are excellent. Dialogues keep ringing well after the film has been watched. However what really sets this apart is the game of detachment, hope and determination to think beyond one's present circumstances. It is too good. A must watch. Rather a many times watch.",10
A very good movie. Worth watching.brilliant movie. One of the most memorable movies that you won't forget about.,8
Movie was dramatic and I loved it.and I would seriously recommend this movie to anyone else that would love to watch it to be honest.,10
This was an epic film with 2 unlikely Actors with great on screen chemistry.,10
"If you are not doing the things you wanted or getting the things you wanted. Man you are in prison or worse than some prisoners. You can do better.

This is not just a movie. It's drug man that make you think what a human can do.",10
No words to describe how I felt after watching this movie. It touches you to the core and makes you see your life from a whole different perspective. Unbelievable work of art!,10
"You have already watched this, right? It is really easy to understand the love for this movie. I'll admit, when it comes to movie adaptations of books, the book is always better. Great Movie! Agreed.",9
"You don't get emotive, engaging story telling like this any more. Every aspect of the film, from the cinematography to the performances are top notch. The beauty of the film is that even the smaller characters have a story to tell, a journey to take you on, which seems to be completely missing in films now a days. Though Stephen King is normally associated with horror, this story is very human and touching, to the point where it becomes inspirational. In fact it has been King's non horror stories that seemed to have been most successful at being adapted into movies. This movie along with Stand by Me, though I'm sure many will disagree with me on that point. Well worth a watch when you're having a quiet night in.",9
Imagine a movie you enjoy watching over and over again and it doesn't get boring anyhow. This is definitely one of them.,10
"A film about patience and resilience. Everything in life with determination and planning can be done. Good script and good fluidity. Justice is not always done ... but there will always be a way out. Tim Robins and Morgan freeman show good chemistry. The story is verisimilitude, without being too fanciful. Certainly good public acceptance, it is no wonder that it is the first on IMDb. Got good reviews. It's an optimistic film that shows us the good side of perseverance and calm. Nothing's desperation to end well ... as good conquers evil ... if it is strong enough for this. Although slight, for a film of prison, known to be strong when needed. Excellent movie.",10
"In my opinion, the best film ever made. This film is totally plot driven, and is totally unique in story-line. The directing and cinematography are astounding, with aerial views of Shawshank prison. One example of this is when Andy plays ""Duettino-Sull 'Aria"" from ""The Marriage of Figaro"". The camera flies up into the sky like a bird, while all the inmates look up at the speaker. Truly an amazing film. WATCH IT!!!!!",10
"This film says everything about the world we live in today, but most importantly give us a sense of hope in our future existence. As a film which basic plot, if considered could of so easily been a flop at the box office. Shawshank turns out to be a movie of the ages, through it stunning cinematography, editing and directing, in no way forgetting its remarkable ensemble crowned in my opinion by the astronomically well realised narration of Morgan Freeman. Tim Robbin execution of Andy not only boasts an inate sense of naturalism that Stanislavski himself would be proud of but characterisation that conveys all emotion that encycles the movie. I short a movie of a generation and of the ages. A must see for any true fan of cinema.",9
"In my opinion, The Shawshank Redemption is a masterpiece.

Actors play their parts exceptionally well. This movie is not only emotional and involving, but also seamlessly character-driven.

There are scenes which make one angry, ones which make one cry and ones which make one euphoric.

It is also a story of justice and hope of course. The guard and the warden tell the prisoner to do questionable things, perhaps illegal things and make it clear that he has no choice in the matter. They believe their control is absolute. Yet, this is an illusion and it is they who are being led in reverse.

Shawshank has a superpower that could entertain and amuse anyone. Then one looks at the credits' section of IMDB and notes that the director has essentially not done anything else since.

Amazing. He must be a man of integrity.

In my view, this movie is unique. The Shawshank Redemption is a touching drama that is worth the time and purchase.",10
Amazing! Love it from the start to the end. This is a masterpiece for me that I can rewatch regularly from the beginning to the end.,10
"No doubt THE best movie I have ever watched. The plot, the storyline and locations are perfectly paired with a fantastic cast. The Shawshank Redemption will be rewatched many times by me.",10
"Watched it over and over, never felt bored for a sec! Truly it is one of the top creations EVER.",6
The best film. I like it. Esaretin bedeli in turkish name.,10
"A great movie! My family watched many many times, and it is stll on my list to watch it again. Remarkable actors and you will enjoy every moment of their play!",10
"Andy Dufrunse (a young banker) is convicted for the murder of his wife and her secret lover, and is given a life imprisonment sentence which he will serve back to back. At Shawshank prison, he befriends the prison hustler, Red (who is known for getting things). Andy soon becomes a respected prisoner at Shawshank, he sets up the library, does tax returns for prison Warderns, helps fellow prisoners pass their collage degrees and so forth. His friendship with Red grows stronger. Red and his crew suspect that Andy is about to reach a breakdown... you will also think alike as well - given the set up of the film. But wait a minute, the film delivers a killer twist that will leave your mouth wide open... you will be amazed just how little it takes to break through toughest prison walls. I",10
"I realize that my screen name might belie my opinion of the film, but I have seen it several times and still find it difficult to forget. The Shawshank Redemption is the finest film I have ever seen, and I would recommend it to anyone over the age of 13.

While there are some scenes that warrant an R rating, they are done professionally and are used to tell a story--not to simply shock the viewer. The plot is deep and twisting, but is not difficult to understand on a basic level.

What makes Shawshank better than most films, however, is the use of several sub plots (often metaphors) to enhance the tale of Banker Andy Dufresne and Ellis ""Red"" Redding (Tim Robbins and Morgan Freeman, respectively). Both do the finest work of their careers, in my opinion, in this film.

Even more amazing is the cinematogrophy. Director Frank Darabont made his debut with Shawshank, and captures old Mansfield Penitentiary wonderfully. I can't say that I enjoy watching any movie more than this one.",10
"I cannot think of one reason I would not give this 10/10 just out of principle. Otherwise, it is the perfect movie with an incredible story, acting and euphoric finale that nonetheless is not without tragedy in the meantime.",10
"The Shawshank Redemption is one of the best films of all time, and is considered the best drama ever. If you ask the people on the street what is the best movie ever, you will probably hear the name of this film. Although it was built without the expectation of a high box office, it produced a great interest in the whole world, which attracted great attention (this type of film was called sleeper). morgan freeman and tim robbins' best films wouldn't be wrong. The story of two prisoners who met in prison and were close friends. An impressive scenario, flawless acting and a legend. As if you are having the movie you are caught up in the story. so much so that no one could have been touched in the final with no sense of age. Many scenes and dialogs on the internet are still breaking records on the Internet. a film that definitely and strictly needs to be monitored.",10
"I like this movie. Powerfull movie for heart! You need to watch at least twice.

I like such movies that have a depth and make you search and find something in the depths of the soul.",10
"This movie is for sure one of the best ever made !!!

Actors are great, the story is great, so so much good movie...it's even IMDb's top-rated movie of all time - but did you know it almost had an entirely different cast behind those legendary bars?

Director Frank Darabont has made a prison fable out of a Stephen King short story. It is well acted by Tim Robbins and Morgan Freeman. Freeman is especially important as he is the narrator and the POV of the story. It's his lyrical voice that makes this fable compelling. It could have easily been a simple prison movie that rang hollow. Freeman gave the readings depth.",10
"This is the one of my favorite movies so far. Deserves it place in the ranking. It's a masterpiece in every subject, the way it works, or the plot. Actors have played really well and you feel like you are in there until the end. It's like you're really in that prison and watching what happens from a third eye. If we are going to talk about the subject (I will review without spoilers.), ultimate story of friendship, hope and life. The wasted decades of an innocent man. But perhaps these years gave him a great friend for the rest of his life. After all that had been done to him, maybe he deserved to live a good life.

Whatever, if you are looking for a movie where you can spend your time well, this movie is so far the best. You won't waste your time, I promise.",10
"I can surely say that this is astonishing story that was shown by the director the most wonderful way.

Understand why its has been on the 1st place since a long time now here on IMDB.",8
It show us how you should never give even if the conditions are really worse. You just need to struggle hard. I really had no idea about this movie when I was going to watch it and thought that this might be another boring prison break movie. But as the movie progressed I took interest in it and watch it with moving an inch from my position. I'm glad I saw this masterpiece.,10
For me one of the best movie i have ever seen - good story and a nice end. Old but good! Thanks for this good Movie. Maybe a second Film is coming in the future ;),9
This is on of the best film I have ever watched. So I would like to recommend this one to other form all around the world. There is a real story that tech you how live and behave as well in critic situations.,10
"I've just watched this moving and memorable movie for the first time. I agree with others that it is right at the top of the pile of good movies and stories.

One small thing keeps plaguing my mind. When Andy crawls through his hidden tunnel, how did he get the poster of Raquel Welch back up on the wall to hide the hole?

And any ideas on how he could get a paper poster to attach to a prison wall back then (long before blue tack) and take it up and down frequently to dig the tunnel, without tearing, creasing or wearing out the poster? Maybe a fabric backing and hidden eyelets?

(I'm asking these questions just in case I need to design an escape route for myself in the future!)",10
"Writer and director Frank Darabont draws out strong and intense performances from Morgan Freeman and Tim Robbins as soulmates who support each other while doing hard time. Red sees hope as a dangerous thing that can drive a man insane, but Andy believes it is fuel that keeps one going against all odds. The Shawshank Redemption is a jubilant tribute to hope as an essential quality of soul.",10
"For all of you that have seen this movie Im sure will agree that this movie is the greatest of all time. I have three copies and I watch it about once a month. I never get sick of it, i could watch it every day and still not get sick of it. There is not a bad word i can say about it. I just cant believe it didn't win any awards. I think everyone who was involved in making this movie should be extremely proud of themselves. This is going to be very famous for a very long time. I have the most recent DVD copy of it and the special features are also amazing. I love watching the version of the movie where Frank is talking through it and explaining certain features as the movie rolls along. It is so interesting to learn all the behind the scenes info. I also love the feature where they show us the inside of the real prison. I cant believe how daggy it is and how small those cells are. It really makes you appreciate life and value all the positives and forget about all the negatives. It was great to hear from some of the former inmates and the warden of the prison. You can sense the emotion and eary feeling of the prison but they have had first hand experience and can tell you real stories of what happened there on a daily basis in real life. Again, Im just so passionate about this movie and recommend it to everyone, actually i don't recommend it I make people see it. I don't want anyone to miss out on the experience of viewing this movie so i make sure they see it. I have never heard a bad review. If any die-hard fans want to email me to discuss the brilliance of this movie, please feel free, it would be my absolute pleasure to talk about this wonderful film Amy",9
"I have never been impressed so much by any movie like I have been by "" the shawshank redemption "" This movie flows like a river. The further you get in the story the more it captures you emotionally and before you know it you are one with it. The story is about triumph of human spirit. Amazing..........WOW.

I proudly own a DVD copy of this movie and sure will be watching with my grand children. Although lot of people are are amazed that this movie didn't win an oscar, all I will say is this movie deserved beyond Oscar. An Oscar would have tried to imply that this movie is in class with the others, which it is not.",10
"The Shawshank Redemption is the greatest prison drama I have ever seen. Brilliant performances by Tim Robbins, Morgan Freeman, Bob Gunton, Clancy Brown, and William Sadler. This movie is one of those movies I can watch over and over again.",7
"#2 out of 250... dnt get me wrong the movie is great, but I cant imagine how this movie is so well liked. sure it has a great story line, plot, and ending. everything a good movie needs. but it is all talk. every part is predictable. i knew right from the beginning that the one new cell mate who told Andy hes innocent was going to be shot and killed. yadayadayada was all i heard for the 2hr 30 min movie. i loved it, but expected a lot more after reading the comments before watching... i don't know why, but i just expected more from this film. i just felt that it culd have gone the extra mile and be deserving of the best film ever made.",9
"The most impressive movie and screenplay I've ever seen.

It will always remain a masterpiece.

Everyone knows the story. It is the escape struggle of someone who has been wrongfully arrested.",10
"If you analyze the breakdown of votes for each of the films 'The Shawshank Redemption' and 'The Godfather' it is evident that Shawshank scores higher than Godfather in almost every incidence.... except for the votes supplied by IMDb staff, whereupon there is a reversal.

Hmmmm.

Furthermore, and miraculously if you ask me, Godfather is 'voted' #1 film of all time.

By whom one wonders?

I think there should be a campaign to get The Shawshank Redemption rightly to the #1 spot. However, IMDb now sift thru the raw vote data and disregard the votes they don't want. They really are keen to keep The Godfather at the top.

I think it's pretty unfair myself. They have a load of schpeel about 'vote rigging' which they seem to ignore themselves.

Anyone got a plan? I have a Phd in Mathematics, it's a start.",9
A marvel of a movie. Something that many movies lack today. I do not know why current movies have lost that essence as good as the movies of the past were.,10
"Hi Friend I never See that type of Series. I Like That. It is master Piece. It is Full Of action. I love that the end of movie. Hero is so Awesome.

The Godfather's plot is slow and the pace of The Godfather is slow. However, neither these flaws are fatal flaws. The slow pace adds to The Godfather's elegiac qualities. The best thing about the plot is its unpredictable nature. You have no idea where it will take you next. At 18 I was unsure if I was old enough for this film to be appreciated or understood. But I am now able to fully appreciate it as the masterpiece that it is.",9
"In my opinion, the plot of the movie is quite tight, the connections are not interrupted, especially the sound is very suitable.

The author knows how to create a character for the character to live more alone in the corner of an experienced person. I don't think Frank Darabont has ever experienced that feeling like the main character.",10
"It is a great film because of the details that are used in the film. the thing about the story and the movie itself is it is told from Red's point of view making sure you know his opinion on it and what happened instead of having to figure it out on yourself. it, to this day is my favorite movie to watch and there will never be another movie like it in my opinion. the things that andy does go through hit you hard because you always see prisoners on TV but you never see an innocent man that you know is innocent going to jail for life. the friends he make are also very good additions that help the story and shows the corruptness of prisons in captain hadley nd the warden. there are a lot of memorable quotes in the movie also. such as ""get busy living or get busy dyin'"". the shawshank redemption shows the hardships people can go through when throws a curveball their way and how they deal with it.",10
"This is by far the best prison movie ever. The movie has everything a movie in this genre needs and it all blends together perfectly, a bit like the industry decided to release a ""best of"" record and this was the result. One of the movies greatest strength is it's balance; it doesn't deny the miserable conditions inside a prison while not taking advantage of it, and despite the sorrow it is nothing but a feel good movie.

Tim Robbins as well as Morgon Freeman are doing an excellent job portraying their characters and the prison environment is displayed with excellence. It is easy placing your self in that prison and it routines.

Despite my love for the movie I can't say I agree with it's #1 ranking on IMDb, but it most simply be due to the fact that people can't find anything they dislike about it.",10
"One of the finest films made in recent years. It's a poignant story about hope. Hope gets me. That's what makes a film like this more than a movie. It tells a lesson about life. Those are the films people talk about 50 or even 100 years from you. It's also a story for freedom. Freedom from isolation, from rule, from bigotry and hate. Freeman and Robbins are majestic in their performances. Each learns from the other. Their relationship is strong and you feel that from the first moment they make contact with one another. There is also a wonderful performance from legend James Whitmore as Brooks.

He shines when it is his time to go back into the world, only to find that the world grew up so fast he never even got a chance to blink. Stephen King's story is brought to the screen with great elegance and harika ve güzell.",9
"Good day, dear friends and dear readers of the reviews! I really want to write a review, of which a lot has already been written, but I can't resist) What an interesting film! MASTERPIECE!

This film deserves the highest ratings. This applies to absolutely everything. The plot, the play of the actors, the setting, and most importantly, the emotions that we get in the process of watching. I just could not tear myself away from the screen, rewound some moments to watch again. The film has very correct dialogues, even the correct silence, which speaks volumes. The tempo of the film suited me personally, it seems to be a leisurely and very detailed story, it fascinates me.

The film is instructive, makes you appreciate everything you have, you have to think a lot in the process. Such films are very well remembered the first time and you want to watch them periodically. With each viewing it becomes more and more interesting. If anyone else has not watched this movie, then I highly recommend watching it. I myself will review it until retirement, that's absolutely for sure!

Especially, even briefly, I will not talk about what this film is about, everything is clear from the title. Just take the time and see. I wish everyone a good mood and as many good pictures as possible! Thank you for the attention))",9
"The Shawshank Redemption is written and directed by Frank Darabont. It's associate adaptation of the author King novel Rita Hayworth and Shawshank Redemption. Star Tim choreographer and Morgan citizen, the film portrays the story of Andy Dufresne (Robbins), a banker World Health Organization is sentenced to 2 life sentences at Shawshank prison house for apparently murdering his married woman and her lover. Andy finds it powerful going however finds solace within the relationship he forms with fellow inmate Ellis ""Red"" town (Freeman). Whereas things begin to select up once the law officer finds Andy a jail job additional appropriate his skills as a banker. However, the arrival of another inmate goes to immensely modification things for all of them.",10
